filepath,label
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\5aa15d7232.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\paneer_butter_masala\0ee3ec26da.jpg,paneer_butter_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\6f21f722a4.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\9ee1e2da6e.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\35a26d15cc.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\biryani\7cbe48f6fd.jpg,biryani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\5f8a064957.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\7d49d6c8b0.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\9a08a9f932.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\3d0b64911d.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\29ac49412d.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\4ca3204ecd.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\016dd09bb1.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\1b02eccfbe.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\3eced435ef.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\aloo_gobi\2dc453e97c.jpg,aloo_gobi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\9e19735fc3.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\28b5e47daf.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\9c4390db63.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\paneer_butter_masala\9a7f9d8e4c.jpg,paneer_butter_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\2ced6a652d.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\17ca352fb0.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\3db457fd33.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\8e2de8b402.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\paneer_butter_masala\23b8311940.jpg,paneer_butter_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\6d71ed5332.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\32bdacd41c.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\9eab2d3727.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\3b20fc7b35.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\paneer_butter_masala\7f025c87be.jpg,paneer_butter_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\1fda470ebc.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\e743bfb7c7.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\72a87c23a2.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\3bb19fd58f.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\6ac0dd1773.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\05ab55d59b.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\1f00a89ad8.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\7dfec3ba4c.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\4a07784ede.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\0c9a2788b5.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\10a91bd6cc.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\5cd440e52d.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\7f297c8bec.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\6d9b006593.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\2dacf7a129.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\5c70cba130.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\5cbcf3fdae.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\5e39bb1bcc.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\61d66f75d3.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\5e70549cca.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\37ece17b1b.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\8bd081be15.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\6b2468cb2e.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\1dbc60a00c.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\6bfc35793f.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\8b7471f41f.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\26a68bb286.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\00a258a357.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\4a78619b2a.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\3c82492cd3.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\0b685b98d8.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\paneer_butter_masala\2d2fecc59c.jpg,paneer_butter_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\2ce50a96d1.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\0e54a8f638.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\3fa1c081db.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\4f83f264bc.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\4d4ea9dfc4.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\aloo_gobi\28af31112e.jpg,aloo_gobi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\3bdd77d45e.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\0ad2cb5741.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\2a92e8ca1f.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\0c434784ec.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\11a818e3f6.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\1efbacea88.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\1d0637e84d.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\84b6fcd406.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\6ee5b36176.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\c03d515fd6.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\2fff4054b6.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\0ac7bb1dbf.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\1ceb727efe.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\6d92c18226.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\5fb63befa8.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\biryani\5d7bbc6c41.jpg,biryani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\8bae999e5f.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\7fb8f30d46.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\7d511d084f.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\87d7c05399.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\5ce9685bc8.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\f76926b5d1.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\26de8958c4.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\2a93afc49b.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\5bc328a693.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\8cfb70fceb.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\6ab4976553.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\9e5f542316.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\55aa0e6d96.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\27d08c0756.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\7f667a3d88.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\3eb55ef5a4.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\8b92abb5e9.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\4c7e238a6e.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\biryani\2b37e418dc.jpg,biryani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\6aed8f08ba.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\24a4b9772f.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\33abef3bdb.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\40e140e721.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\4b2b219b9b.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\1c6416298b.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\1c7db700dd.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\6fce7eb33e.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\5a7fc6e1d0.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\2f49789828.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\6ac2aad044.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\0da57d1b03.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\54dcf40699.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\03c77ada4d.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\8e15496a74.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\8aabefd3d2.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\6ee1667eec.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\07b2ca443d.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\8a31202469.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\8ffcaef63a.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\5e6266ac6a.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\22e28ce6fa.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\52ef4432c2.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\2a737911c0.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\0bd2f4732b.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\14c2d86c9f.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\6b0686833d.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\6b717b959f.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\b938e6d859.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\4ae1ff8628.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\9edcc97fc8.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\8a9fc5ef58.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\f086bfe68e.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\7d4ed3cd31.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\3e8d74d059.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\8ce2d98856.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\1abc58b415.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\0ba82d276f.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\ee06f2da2c.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\07e055727b.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\0dfaa738ba.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\aloo_gobi\17d0d30093.jpg,aloo_gobi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\28d6837152.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\biryani\7dd0b5855c.jpg,biryani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\12bb043e56.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\20fba242b0.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\7a5ddcf32e.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\2ed6582877.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\3d4d8247f8.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\8a980da6b0.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\8bff1804b3.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\9fcb2f58ab.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\1b7ed1016d.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\c553d9bbaa.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\0b3ed8d096.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\paneer_butter_masala\9b5296968c.jpg,paneer_butter_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\4b583504d9.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\f8b7967fda.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\8d039baaee.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\aloo_gobi\1ce969aa3b.jpg,aloo_gobi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\3b1f94ef43.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\3c23fa9de8.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\2e56b97c6a.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\aloo_gobi\8bc7e3ba50.jpg,aloo_gobi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\2dd0aa46c1.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\33e8639efd.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\35de0c1fb5.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\aloo_gobi\0ab91a93df.jpg,aloo_gobi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\8dea97bf8a.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\8fd9b7f132.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\paneer_butter_masala\56c2f31417.jpg,paneer_butter_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\30dda93423.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\4eb521696a.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\1ebaf95df7.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\e40d15cdd7.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\8fca9cc4f8.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\03f4894650.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\7f1f476d2b.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\paneer_butter_masala\4d7448193b.jpg,paneer_butter_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\palak_paneer\6db1f5519e.jpg,palak_paneer
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\9fdb6e4cc7.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\11e667948f.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka_masala\0d9cd4df8b.jpg,chicken_tikka_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\9e0ea4e35d.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dum_aloo\28aabc7748.jpg,dum_aloo
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\67a0b5d362.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\1f2bcd97d0.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\2c6a595231.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\0f36acf1ce.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\9b128b45f7.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\3ddaa8a6bf.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\bhatura\4bf6c18d87.jpg,bhatura
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\ras_malai\2ef38d1321.jpg,ras_malai
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\42ea8e7dca.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\rasgulla\1e3f3359d5.jpg,rasgulla
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chapati\27d3c2267c.jpg,chapati
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\poha\1ff3ffa923.jpg,poha
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\14cfe620e9.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\biryani\5f814c0627.jpg,biryani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gajar_ka_halwa\7e03780b90.jpg,gajar_ka_halwa
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\dal_makhani\4b989fae02.jpg,dal_makhani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\biryani\46fab26bdd.jpg,biryani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\5dc7c26e9d.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\f380b33ddd.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\15a368b1e9.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\b26152c6ff.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chana_masala\7a994610ea.jpg,chana_masala
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\chicken_tikka\3ca042da1d.jpg,chicken_tikka
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\0e7d8477b3.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\biryani\5d7b92fe3b.jpg,biryani
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\45c66f27a5.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\3a000f7fbb.jpg,lassi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\5c3db0a526.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\aloo_gobi\9e42364d56.jpg,aloo_gobi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\aloo_gobi\5b8c8e25e8.jpg,aloo_gobi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\naan\0e188c151b.jpg,naan
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\0a66e750db.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\jalebi\fc6f675d02.jpg,jalebi
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\butter_chicken\35bdab425c.jpg,butter_chicken
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\gulab_jamun\3ce717f6dd.jpg,gulab_jamun
D:\Projects\fitai\datasets\raw\food101\Indian Food Images\Indian Food Images\lassi\07fdf6fd6b.jpg,lassi
